,AGREEMENT_RK,ID_CLIENT,TARGET,ID,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
547,60055030,106804905,0,106804905,52,1,Среднее специальное,Состою в браке,4,0,1,0,Омская область,Омская область,Омская область,0,0,от 20000 до 50000 руб.,6000.0,1,0
548,60055035,106804906,0,106804906,44,1,Среднее специальное,Состою в браке,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,0,0,от 20000 до 50000 руб.,17000.0,1,1
549,60055196,106804907,0,106804907,43,1,Высшее,Состою в браке,0,0,1,0,Челябинская область,Челябинская область,Челябинская область,1,0,свыше 50000 руб.,25000.0,1,0
550,60055202,106804908,0,106804908,23,0,Среднее,Не состоял в браке,0,0,1,0,Татарстан,Татарстан,Татарстан,1,0,от 10000 до 20000 руб.,10000.0,1,0
551,60055213,106804909,0,106804909,58,1,Среднее,Состою в браке,3,0,0,1,Свердловская область,Свердловская область,Свердловская область,1,0,от 10000 до 20000 руб.,6000.0,1,0
552,60055266,106804910,0,106804910,27,1,Среднее специальное,Не состоял в браке,0,0,1,0,Смоленская область,Смоленская область,Смоленская область,0,0,от 10000 до 20000 руб.,12000.0,1,0
553,60055339,106804911,0,106804911,42,1,Среднее специальное,Состою в браке,3,2,1,0,Кабардино-Балкария,Кабардино-Балкария,Кабардино-Балкария,0,0,от 10000 до 20000 руб.,8600.0,1,1
554,60055507,106804912,0,106804912,34,0,Среднее специальное,Состою в браке,1,1,1,0,Ставропольский край,Ставропольский край,Ставропольский край,0,0,от 20000 до 50000 руб.,20000.0,1,1
555,60055727,106804913,0,106804913,57,0,Высшее,Состою в браке,1,0,0,1,Мордовская республика,Мордовская республика,Мордовская республика,0,0,от 10000 до 20000 руб.,10000.0,1,0
556,60055920,106804914,1,106804914,42,1,Высшее,Состою в браке,2,1,1,0,Читинская область,Читинская область,Читинская область,0,0,от 20000 до 50000 руб.,20000.0,1,0
557,60056016,106804915,0,106804915,33,1,Среднее специальное,Состою в браке,2,2,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,0,от 5000 до 10000 руб.,5000.0,1,0
558,60056554,106804916,0,106804916,35,1,Среднее специальное,Состою в браке,2,2,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,от 5000 до 10000 руб.,7000.0,1,1
559,60056649,106804917,0,106804917,31,1,Среднее,Состою в браке,2,2,1,0,Рязанская область,Рязанская область,Рязанская область,0,0,от 20000 до 50000 руб.,10000.0,1,0
560,60056718,106804918,0,106804918,29,1,Среднее специальное,Состою в браке,1,1,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,от 20000 до 50000 руб.,10000.0,1,0
561,60056885,106804919,0,106804919,32,1,Среднее специальное,Разведен(а),1,1,1,0,Иркутская область,Иркутская область,Иркутская область,0,0,от 10000 до 20000 руб.,11000.0,1,0
562,60057014,106804920,0,106804920,60,1,Среднее специальное,Вдовец/Вдова,0,0,0,1,Челябинская область,Челябинская область,Челябинская область,0,0,до 5000 руб.,8500.0,1,0
563,60057090,106804921,0,106804921,55,1,Среднее специальное,Состою в браке,2,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,от 10000 до 20000 руб.,9000.0,1,0
564,60057094,106804922,0,106804922,49,1,Среднее специальное,Гражданский брак,2,0,1,0,Кабардино-Балкария,Кабардино-Балкария,Кабардино-Балкария,0,0,от 10000 до 20000 руб.,11000.0,1,0
565,60057316,106804923,0,106804923,64,0,Среднее,Состою в браке,1,0,1,1,Хабаровский край,Хабаровский край,Хабаровский край,0,0,от 20000 до 50000 руб.,26000.0,1,0
566,60057535,106804924,0,106804924,52,1,Среднее специальное,Состою в браке,0,0,1,1,Сахалинская область,Сахалинская область,Сахалинская область,0,0,от 20000 до 50000 руб.,23000.0,1,0
567,60057571,106804925,0,106804925,27,1,Высшее,Не состоял в браке,1,1,1,0,Томская область,Томская область,Томская область,0,0,от 10000 до 20000 руб.,13000.0,1,1
568,60057644,106804926,0,106804926,47,0,Среднее специальное,Не состоял в браке,0,0,1,0,Московская область,Московская область,Московская область,0,0,от 20000 до 50000 руб.,25000.0,1,0
569,60057841,106804927,0,106804927,45,1,Среднее специальное,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,0,0,от 10000 до 20000 руб.,12000.0,1,0
570,60057842,106804928,1,106804928,38,0,Среднее,Состою в браке,1,1,1,0,Ставропольский край,Московская область,Московская область,0,1,свыше 50000 руб.,25000.0,1,0
571,60057995,106804929,0,106804929,35,0,Среднее специальное,Разведен(а),1,1,1,0,Пермская область,Пермская область,Пермская область,1,0,от 20000 до 50000 руб.,20000.0,1,0
572,60058021,106804930,1,106804930,47,0,Среднее,Состою в браке,3,0,1,0,Читинская область,Читинская область,Читинская область,0,0,от 10000 до 20000 руб.,7500.0,1,0
573,60058067,106804931,0,106804931,58,1,Среднее специальное,Вдовец/Вдова,2,0,1,0,Читинская область,Читинская область,Читинская область,0,0,от 10000 до 20000 руб.,16000.0,1,1
574,60058069,106804932,0,106804932,40,1,Среднее,Состою в браке,2,0,1,0,Читинская область,Читинская область,Читинская область,0,0,от 20000 до 50000 руб.,13000.0,1,0
575,60058316,106804933,0,106804933,55,1,Среднее,Состою в браке,2,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,от 10000 до 20000 руб.,6000.0,1,0
